epoch,out_0,out_1,step,train_loss
240,1.4037561413715594e-05,0.9877254366874695,481,0.00015066488413140178
241,1.4235046364774462e-05,,482,2.026365325535906e-10
241,1.4235046364774462e-05,0.9877500534057617,483,0.00015006116882432252
242,1.4383834241016302e-05,,484,2.0689466806445012e-10
242,1.4383834241016302e-05,0.9877744913101196,485,0.0001494630560046062
243,1.419130239810329e-05,,486,2.01393041132647e-10
243,1.419130239810329e-05,0.9877989292144775,487,0.00014886610733810812
244,1.3803596630168613e-05,,488,1.9053926492151874e-10
244,1.3803596630168613e-05,0.9878231287002563,489,0.00014827618724666536
245,1.4001150702824816e-05,,490,1.9603220435815416e-10
245,1.4001150702824816e-05,0.9878474473953247,491,0.00014768453547731042
246,1.4003598153067287e-05,,492,1.9610074675213696e-10
246,1.4003598153067287e-05,0.9878714680671692,493,0.00014710126561112702
247,1.3810836207994726e-05,,494,1.907391744548903e-10
247,1.3810836207994726e-05,0.9878954291343689,495,0.00014652061508968472
248,1.4057282896828838e-05,,496,1.9760718061867522e-10
248,1.4057282896828838e-05,0.9879193305969238,497,0.00014594255480915308
249,1.3864448192180134e-05,,498,1.9222290426057498e-10
249,1.3864448192180134e-05,0.987943172454834,499,0.00014536707021761686
250,1.3818018487654626e-05,,500,1.9093762682054205e-10
250,1.3818018487654626e-05,0.9879666566848755,501,0.00014480133540928364
251,1.3820401363773271e-05,,502,1.9100347692369013e-10
251,1.3820401363773271e-05,0.9879903793334961,503,0.0001442309730919078
252,1.3627404769067653e-05,,504,1.8570614490620585e-10
252,1.3627404769067653e-05,0.9880139231681824,505,0.0001436660240869969
253,1.3678592949872836e-05,,506,1.871038879386333e-10
253,1.3678592949872836e-05,0.9880372881889343,507,0.00014310645929072052
254,1.3778651918983087e-05,,508,1.898512319575829e-10
254,1.3778651918983087e-05,0.9880605936050415,509,0.00014254941197577864
255,1.3732133083976805e-05,,510,1.8857146399930969e-10
255,1.3732133083976805e-05,0.9880837202072144,511,0.00014199770521372557
256,1.3441211194731295e-05,,512,1.8066613483025407e-10
256,1.3441211194731295e-05,0.9881068468093872,513,0.0001414470752933994
257,1.3394605048233643e-05,,514,1.794154269596504e-10
257,1.3394605048233643e-05,0.9881299734115601,515,0.00014089752221480012
258,1.3543552086048294e-05,,516,1.8342778684843353e-10
258,1.3543552086048294e-05,0.9881526827812195,517,0.00014035891217645258
259,1.374144085275475e-05,,518,1.8882717611745647e-10
259,1.374144085275475e-05,0.9881756901741028,519,0.00013981429219711572
260,1.354811593046179e-05,,520,1.8355142406001335e-10
260,1.354811593046179e-05,0.9881982803344727,521,0.00013928058615420014
261,1.3207965821493417e-05,,522,1.74450343060073e-10
261,1.3207965821493417e-05,0.9882209300994873,523,0.00013874647265765816
262,1.3308027519087773e-05,,524,1.7710358179989782e-10
262,1.3308027519087773e-05,0.9882434010505676,525,0.0001382175978505984
263,1.3261312233225908e-05,,526,1.7586239409173032e-10
263,1.3261312233225908e-05,0.9882659316062927,527,0.00013768835924565792
264,1.3410345673037227e-05,,528,1.7983735334237139e-10
264,1.3410345673037227e-05,0.9882883429527283,529,0.00013716290413867682
265,1.3167821634851862e-05,,530,1.733915094837002e-10
265,1.3167821634851862e-05,0.9883106350898743,531,0.00013664124708157033
266,1.3414792192634195e-05,,532,1.7995663292857955e-10
266,1.3414792192634195e-05,0.9883327484130859,533,0.0001361247559543699
267,1.3221142580732703e-05,,534,1.747985922673223e-10
267,1.3221142580732703e-05,0.9883548617362976,535,0.00013560922525357455
268,1.2978447557543404e-05,,536,1.6844008132732569e-10
268,1.2978447557543404e-05,0.9883768558502197,537,0.00013509746349882334
269,1.322549087490188e-05,,538,1.7491359749488566e-10
269,1.322549087490188e-05,0.9883987903594971,539,0.00013458805915433913
270,1.3031694834353402e-05,,540,1.6982504291718215e-10
270,1.3031694834353402e-05,0.9884205460548401,541,0.00013408374798018485
271,1.3082821169518866e-05,,542,1.7116018324880855e-10
271,1.3082821169518866e-05,0.9884424209594727,543,0.00013357761781662703
272,1.2937932297063526e-05,,544,1.6739007402399864e-10
272,1.2937932297063526e-05,0.9884641170501709,545,0.00013307658082339913
273,1.2842006071878131e-05,,546,1.6491710774779733e-10
273,1.2842006071878131e-05,0.9884856939315796,547,0.000132579225464724
274,1.3089198546367697e-05,,548,1.7132710528056094e-10
274,1.3089198546367697e-05,0.9885071516036987,549,0.00013208555174060166
275,1.3091314940538723e-05,,550,1.7138250540948974e-10
275,1.3091314940538723e-05,0.9885284304618835,551,0.0001315968984272331
276,1.2848235201090574e-05,,552,1.6507713251900924e-10
276,1.2848235201090574e-05,0.9885497689247131,553,0.00013110777945257723
277,1.2654114470933564e-05,,554,1.6012659254105444e-10
277,1.2654114470933564e-05,0.9885709881782532,555,0.00013062229845672846
278,1.270519624085864e-05,,556,1.6142200076618707e-10
278,1.270519624085864e-05,0.9885921478271484,557,0.0001301390875596553
279,1.290347699978156e-05,,558,1.6649970291382488e-10
279,1.290347699978156e-05,0.9886132478713989,559,0.00012965811765752733
280,1.290553427679697e-05,,560,1.6655279932997757e-10
280,1.290553427679697e-05,0.9886342287063599,561,0.00012918075663037598
281,1.2514967238530517e-05,,562,1.5662439400987438e-10
281,1.2514967238530517e-05,0.9886550903320312,563,0.00012870696082245559
282,1.2566038094519172e-05,,564,1.5790529994674785e-10
282,1.2566038094519172e-05,0.9886758923530579,565,0.00012823539145756513
283,1.2813492503482848e-05,,566,1.64185567919084e-10
283,1.2813492503482848e-05,0.9886966347694397,567,0.0001277660485357046
284,1.2471808986447286e-05,,568,1.5554600663048035e-10
284,1.2471808986447286e-05,0.9887173175811768,569,0.00012729890295304358
285,1.2670207070186734e-05,,570,1.6053414153560652e-10
285,1.2670207070186734e-05,0.9887378811836243,571,0.00012683530803769827
286,1.2672196135099512e-05,,572,1.605845317831367e-10
286,1.2672196135099512e-05,0.9887583255767822,573,0.00012637523468583822
287,1.2428562513377983e-05,,574,1.5446914580774518e-10
287,1.2428562513377983e-05,0.9887787699699402,575,0.0001259159907931462
288,1.2332237929513212e-05,,576,1.5208408143951857e-10
288,1.2332237929513212e-05,0.9887991547584534,577,0.0001254589151358232
289,1.2383298781060148e-05,,578,1.5334607195160999e-10
289,1.2383298781060148e-05,0.9888193607330322,579,0.00012500668526627123
290,1.248351782123791e-05,,580,1.5583820345277388e-10
290,1.248351782123791e-05,0.9888395071029663,581,0.00012455659452825785
291,1.2583761417772621e-05,,582,1.5835104061334704e-10
291,1.2583761417772621e-05,0.9888595938682556,583,0.00012410864292178303
292,1.2044923096254934e-05,,584,1.4508017009973173e-10
292,1.2044923096254934e-05,0.9888796210289001,585,0.00012366281589493155
293,1.2145119399065152e-05,,586,1.4750391186257872e-10
293,1.2145119399065152e-05,0.9888995885848999,587,0.00012321911344770342
294,1.2491228517319541e-05,,588,1.5603077163639512e-10
294,1.2491228517319541e-05,0.9889194369316101,589,0.00012277887435629964
295,1.2591513950610533e-05,,590,1.5854621782107614e-10
295,1.2591513950610533e-05,0.9889392852783203,591,0.00012233940651640296
296,1.1953938155784272e-05,,592,1.428966250882624e-10
296,1.1953938155784272e-05,0.9889589548110962,593,0.0001219046680489555
297,1.1955761692661326e-05,,594,1.4294022909755455e-10
297,1.1955761692661326e-05,0.9889786243438721,595,0.00012147070810897276
298,1.2302035429456737e-05,,596,1.5134005160177821e-10
298,1.2302035429456737e-05,0.9889980554580688,597,0.00012104277266189456
299,1.2254688954271842e-05,,598,1.5017738441702733e-10
299,1.2254688954271842e-05,0.9890175461769104,599,0.00012061427696608007
